-5,-4,-3,-2,-1,1,2,3,4,5,21
5.56120868e+01,5.98041066e+01,6.22857446e+01,6.37807825e+01,6.37807825e+01,6.37810181e+01,6.37811359e+01,6.22857446e+01,5.98041066e+01,5.56120868e+01,3.41086806e+03
7.29875581e+01,7.71401139e+01,7.95980735e+01,8.10787394e+01,8.10787394e+01,8.10789750e+01,8.10790928e+01,7.95980735e+01,7.71401139e+01,7.29875581e+01,4.23898781e+03
9.43856484e+01,9.84989758e+01,1.00933139e+02,1.02399315e+02,1.02399315e+02,1.02399669e+02,1.02399787e+02,1.00933139e+02,9.84989758e+01,9.43856484e+01,5.22550547e+03
1.20530139e+02,1.24603767e+02,1.27015195e+02,1.28466528e+02,1.28466528e+02,1.28466528e+02,1.28467706e+02,1.27015195e+02,1.24603767e+02,1.20530139e+02,6.39293320e+03
1.52237995e+02,1.56272748e+02,1.58659436e+02,1.60096633e+02,1.60096633e+02,1.60096633e+02,1.60097811e+02,1.58659436e+02,1.56272748e+02,1.52237995e+02,7.76573868e+03
1.90421481e+02,1.94417359e+02,1.96780487e+02,1.98203547e+02,1.98203547e+02,1.98204726e+02,1.98204726e+02,1.96780487e+02,1.94417359e+02,1.90421481e+02,9.37043937e+03
2.36100773e+02,2.40057775e+02,2.42397343e+02,2.43806267e+02,2.43806267e+02,2.43806267e+02,2.43806267e+02,2.42397343e+02,2.40057775e+02,2.36100773e+02,1.12355082e+04
2.90400887e+02,2.94319015e+02,2.96635022e+02,2.98029810e+02,2.98029810e+02,2.98030988e+02,2.98030988e+02,2.96635022e+02,2.94319015e+02,2.90400887e+02,1.33913738e+04
3.54562291e+02,3.58441544e+02,3.60733991e+02,3.62114642e+02,3.62114642e+02,3.62115820e+02,3.62115820e+02,3.60733991e+02,3.58441544e+02,3.54562291e+02,1.58705380e+04
0.00000000e+00,0.00000000e+00,2.70163880e+00,4.35394232e+00,4.35394232e+00,4.35409497e+00,4.35419211e+00,2.70163880e+00,0.00000000e+00,0.00000000e+00,1.00647159e+01
0.00000000e+00,0.00000000e+00,2.72797302e+00,4.37267274e+00,4.37267274e+00,4.37282539e+00,4.37292254e+00,2.72797302e+00,0.00000000e+00,0.00000000e+00,1.80290663e+01
0.00000000e+00,1.55191274e-01,2.85799413e+00,4.48738663e+00,4.48738663e+00,4.48755316e+00,4.48765031e+00,2.85799413e+00,1.55191274e-01,0.00000000e+00,4.06468272e+01
0.00000000e+00,4.50657963e-01,3.12886103e+00,4.74332102e+00,4.74332102e+00,4.74348755e+00,4.74358470e+00,3.12886103e+00,4.50657963e-01,0.00000000e+00,7.41261870e+01
0.00000000e+00,9.40681693e-01,3.59475266e+00,5.19455768e+00,5.19455768e+00,5.19472422e+00,5.19483524e+00,3.59475266e+00,9.40681693e-01,0.00000000e+00,1.21512629e+02
0.00000000e+00,1.69495123e+00,4.32526617e+00,5.91063829e+00,5.91063829e+00,5.91081870e+00,5.91092972e+00,4.32526617e+00,1.69495123e+00,0.00000000e+00,1.86503754e+02
0.00000000e+00,2.80012371e+00,5.40698517e+00,6.97809091e+00,6.97810478e+00,6.97828520e+00,6.97839622e+00,5.40698517e+00,2.80012371e+00,0.00000000e+00,2.73453722e+02
1.65598236e-16,4.36259745e+00,6.94625523e+00,8.50326113e+00,8.50326113e+00,8.50345542e+00,8.50358032e+00,6.94625523e+00,4.36259745e+00,1.65598236e-16,3.87454298e+02
2.18256161e+00,6.50707838e+00,9.06769901e+00,1.06107022e+01,1.06107022e+01,1.06109104e+01,1.06110353e+01,9.06769901e+00,6.50707838e+00,2.18256161e+00,5.31805623e+02
5.12586257e+00,9.41227090e+00,1.19498266e+01,1.34788271e+01,1.34788410e+01,1.34790353e+01,1.34791602e+01,1.19498266e+01,9.41227090e+00,5.12586257e+00,7.16753675e+02
9.02714808e+00,1.32754063e+01,1.57898833e+01,1.73049227e+01,1.73049227e+01,1.73050615e+01,1.73052003e+01,1.57898833e+01,1.32754063e+01,9.02714808e+00,9.50548809e+02
1.41270453e+01,1.83370147e+01,2.08284961e+01,2.23295190e+01,2.23295190e+01,2.23296578e+01,2.23297965e+01,2.08284961e+01,1.83370147e+01,1.41270453e+01,1.24284997e+03
2.07105348e+01,2.48824791e+01,2.73507846e+01,2.88377908e+01,2.88377908e+01,2.88380684e+01,2.88382072e+01,2.73507846e+01,2.48824791e+01,2.07105348e+01,1.60464838e+03
2.91132652e+01,3.32467679e+01,3.56921750e+01,3.71651647e+01,3.71651647e+01,3.71654423e+01,3.71655811e+01,3.56921750e+01,3.32467679e+01,2.91132652e+01,2.04834940e+03
3.97256188e+01,4.38209576e+01,4.62433276e+01,4.77023007e+01,4.77023007e+01,4.77025783e+01,4.77027171e+01,4.62433276e+01,4.38209576e+01,3.97256188e+01,2.58787663e+03
5.30000121e+01,5.70571869e+01,5.94565198e+01,6.09016151e+01,6.09016151e+01,6.09017539e+01,6.09020314e+01,5.94565198e+01,5.70571869e+01,5.30000121e+01,3.23873158e+03
6.94556134e+01,7.34744855e+01,7.58507812e+01,7.72819987e+01,7.72819987e+01,7.72822763e+01,7.72824151e+01,7.58507812e+01,7.34744855e+01,6.94556134e+01,4.01806719e+03
8.96840335e+01,9.36648804e+01,9.60182778e+01,9.74354787e+01,9.74354787e+01,9.74357562e+01,9.74360338e+01,9.60182778e+01,9.36648804e+01,8.96840335e+01,4.94471565e+03
1.14355848e+02,1.18298531e+02,1.20629168e+02,1.22032491e+02,1.22032491e+02,1.22032769e+02,1.22032908e+02,1.20629168e+02,1.18298531e+02,1.14355848e+02,6.03928549e+03
1.44225036e+02,1.48128862e+02,1.50436740e+02,1.51827295e+02,1.51827295e+02,1.51827295e+02,1.51827295e+02,1.50436740e+02,1.48128862e+02,1.44225036e+02,7.32410609e+03
1.80133844e+02,1.84000199e+02,1.86284485e+02,1.87661163e+02,1.87661163e+02,1.87661163e+02,1.87661163e+02,1.86284485e+02,1.84000199e+02,1.80133844e+02,8.82326932e+03
2.23017634e+02,2.26846519e+02,2.29108600e+02,2.30471400e+02,2.30471400e+02,2.30471400e+02,2.30471400e+02,2.29108600e+02,2.26846519e+02,2.23017634e+02,1.05626573e+04
2.73911690e+02,2.77703105e+02,2.79942982e+02,2.81290516e+02,2.81290516e+02,2.81290516e+02,2.81291904e+02,2.79942982e+02,2.77703105e+02,2.73911690e+02,1.25698174e+04
3.33949828e+02,3.37702385e+02,3.39920058e+02,3.41255102e+02,3.41255102e+02,3.41255102e+02,3.41255102e+02,3.39920058e+02,3.37702385e+02,3.33949828e+02,1.48739485e+04
0.00000000e+00,0.00000000e+00,2.61132909e+00,4.20838945e+00,4.20838951e+00,4.20855300e+00,4.20865108e+00,2.61132909e+00,0.00000000e+00,0.00000000e+00,9.95412684e+00
0.00000000e+00,0.00000000e+00,2.63751899e+00,4.22722063e+00,4.22723698e+00,4.22740047e+00,4.22749856e+00,2.63751899e+00,0.00000000e+00,0.00000000e+00,1.77269488e+01
0.00000000e+00,1.52057522e-01,2.76523660e+00,4.34015883e+00,4.34015883e+00,4.34032232e+00,4.34043676e+00,2.76523660e+00,1.52057522e-01,0.00000000e+00,3.97376363e+01
0.00000000e+00,4.40230100e-01,3.02963101e+00,4.59011716e+00,4.59011716e+00,4.59028065e+00,4.59039510e+00,3.02963101e+00,4.40230100e-01,0.00000000e+00,7.22063883e+01
0.00000000e+00,9.16550397e-01,3.48262633e+00,5.02893799e+00,5.02893799e+00,5.02911783e+00,5.02923227e+00,3.48262633e+00,9.16550397e-01,0.00000000e+00,1.18020420e+02
0.00000000e+00,1.64762579e+00,4.19072989e+00,5.72307959e+00,5.72309593e+00,5.72327577e+00,5.72340656e+00,4.19072989e+00,1.64762579e+00,0.00000000e+00,1.80674964e+02
0.00000000e+00,2.71599371e+00,5.23642188e+00,6.75500580e+00,6.75502215e+00,6.75521834e+00,6.75533278e+00,5.23642188e+00,2.71599371e+00,0.00000000e+00,2.64275064e+02
0.00000000e+00,4.22277373e+00,6.72077121e+00,8.22573650e+00,8.22573650e+00,8.22594904e+00,8.22607983e+00,6.72077121e+00,4.22277373e+00,0.00000000e+00,3.73606698e+02
2.10034318e+00,6.28615205e+00,8.76188233e+00,1.02533107e+01,1.02533107e+01,1.02535233e+01,1.02536541e+01,8.76188233e+00,6.28615205e+00,2.10034318e+00,5.11704221e+02
4.92636499e+00,9.07519265e+00,1.15286230e+01,1.30065145e+01,1.30065145e+01,1.30067271e+01,1.30068742e+01,1.15286230e+01,9.07519265e+00,4.92636499e+00,6.88223294e+02
8.66413225e+00,1.27759133e+01,1.52070438e+01,1.66714638e+01,1.66714638e+01,1.66716273e+01,1.66717908e+01,1.52070438e+01,1.27759133e+01,8.66413225e+00,9.10867519e+02
1.35399628e+01,1.76146318e+01,2.00234788e+01,2.14742802e+01,2.14742802e+01,2.14746071e+01,2.14747706e+01,2.00234788e+01,1.76146318e+01,1.35399628e+01,1.18862225e+03
1.98215698e+01,2.38590942e+01,2.62457066e+01,2.76829384e+01,2.76829384e+01,2.76832654e+01,2.76834289e+01,2.62457066e+01,2.38590942e+01,1.98215698e+01,1.53169247e+03
2.78227215e+01,3.18231339e+01,3.41873483e+01,3.56111740e+01,3.56111740e+01,3.56115010e+01,3.56116644e+01,3.41873483e+01,3.18231339e+01,2.78227215e+01,1.95156819e+03
3.79083579e+01,4.18716583e+01,4.42138017e+01,4.56240578e+01,4.56240578e+01,4.56242213e+01,4.56243848e+01,4.42138017e+01,4.18716583e+01,3.79083579e+01,2.46109801e+03
5.05001172e+01,5.44263055e+01,5.67460510e+01,5.81429010e+01,5.81429010e+01,5.81430645e+01,5.81432280e+01,5.67460510e+01,5.44263055e+01,5.05001172e+01,3.07457413e+03
6.60801284e+01,6.99693683e+01,7.22670427e+01,7.36501596e+01,7.36501596e+01,7.36504866e+01,7.36506501e+01,7.22670427e+01,6.99693683e+01,6.60801284e+01,3.80772421e+03
8.51977147e+01,8.90498425e+01,9.13252824e+01,9.26951567e+01,9.26951567e+01,9.26954837e+01,9.26956472e+01,9.13252824e+01,8.90498425e+01,8.51977147e+01,4.67782901e+03
1.08472990e+02,1.12288005e+02,1.14541374e+02,1.15897843e+02,1.15897843e+02,1.15898170e+02,1.15898333e+02,1.14541374e+02,1.12288005e+02,1.08472990e+02,5.70368979e+03
1.36601599e+02,1.40379666e+02,1.42611128e+02,1.43954190e+02,1.43954190e+02,1.43954517e+02,1.43954680e+02,1.42611128e+02,1.40379666e+02,1.36601599e+02,6.90569362e+03
1.70360443e+02,1.74101071e+02,1.76309807e+02,1.77640608e+02,1.77640608e+02,1.77640608e+02,1.77640608e+02,1.76309807e+02,1.74101071e+02,1.70360443e+02,8.30571532e+03
2.10608165e+02,2.14312825e+02,2.16500308e+02,2.17816395e+02,2.17816395e+02,2.17816395e+02,2.17816395e+02,2.16500308e+02,2.14312825e+02,2.10608165e+02,9.92721557e+03
2.58293001e+02,2.61961694e+02,2.64126289e+02,2.65429296e+02,2.65429296e+02,2.65430931e+02,2.65430931e+02,2.64126289e+02,2.61961694e+02,2.58293001e+02,1.17950774e+04
3.14453108e+02,3.18085833e+02,3.20229174e+02,3.21519102e+02,3.21519102e+02,3.21519102e+02,3.21519102e+02,3.20229174e+02,3.18085833e+02,3.14453108e+02,1.39356389e+04
0.00000000e+00,0.00000000e+00,2.52400523e+00,4.06767208e+00,4.06767208e+00,4.06784547e+00,4.06796096e+00,2.52400523e+00,0.00000000e+00,0.00000000e+00,9.84472002e+00
0.00000000e+00,0.00000000e+00,2.55004928e+00,4.08660410e+00,4.08660410e+00,4.08679670e+00,4.08689300e+00,2.55004928e+00,0.00000000e+00,0.00000000e+00,1.74300747e+01
0.00000000e+00,1.48985727e-01,2.67550827e+00,4.19777224e+00,4.19777224e+00,4.19796484e+00,4.19808040e+00,2.67550827e+00,1.48985727e-01,0.00000000e+00,3.88479887e+01
0.00000000e+00,4.30029269e-01,2.93357167e+00,4.44187222e+00,4.44187222e+00,4.44206482e+00,4.44218038e+00,2.93357167e+00,4.30029269e-01,0.00000000e+00,7.03323398e+01
0.00000000e+00,8.92989115e-01,3.37398780e+00,4.86859456e+00,4.86859456e+00,4.86878716e+00,4.86892198e+00,3.37398780e+00,8.92989115e-01,0.00000000e+00,1.14618554e+02
0.00000000e+00,1.60148765e+00,4.06027582e+00,5.54140065e+00,5.54140065e+00,5.54161251e+00,5.54172807e+00,4.06027582e+00,1.60148765e+00,0.00000000e+00,1.75008548e+02
0.00000000e+00,2.63415726e+00,5.07101611e+00,6.53883235e+00,6.53883235e+00,6.53904421e+00,6.53917903e+00,5.07101611e+00,2.63415726e+00,0.00000000e+00,2.55370866e+02
0.00000000e+00,4.08698930e+00,6.50218076e+00,7.95682323e+00,7.95682323e+00,7.95705435e+00,7.95718917e+00,6.50218076e+00,4.08698930e+00,0.00000000e+00,3.60200576e+02
2.02086427e+00,6.07197237e+00,8.46563127e+00,9.90717700e+00,9.90717700e+00,9.90740812e+00,9.90756220e+00,8.46563127e+00,6.07197237e+00,2.02086427e+00,4.92279192e+02
4.73377526e+00,8.74898291e+00,1.11210707e+01,1.25495582e+01,1.25495582e+01,1.25497894e+01,1.25499434e+01,1.11210707e+01,8.74898291e+00,4.73377526e+00,6.60708944e+02
8.31413289e+00,1.22933631e+01,1.46439183e+01,1.60593091e+01,1.60593091e+01,1.60595595e+01,1.60597135e+01,1.46439183e+01,1.22933631e+01,8.31413289e+00,8.72669921e+02
1.29747398e+01,1.69179732e+01,1.92469766e+01,2.06493092e+01,2.06493092e+01,2.06495018e+01,2.06496944e+01,1.92469766e+01,1.69179732e+01,1.29747398e+01,1.13652477e+03
1.89666680e+01,2.28738276e+01,2.51813563e+01,2.65705728e+01,2.65705728e+01,2.65707654e+01,2.65709580e+01,2.51813563e+01,2.28738276e+01,1.89666680e+01,1.46173396e+03
2.65836696e+01,3.04547169e+01,3.27406744e+01,3.41169869e+01,3.41169869e+01,3.41171795e+01,3.41173721e+01,3.27406744e+01,3.04547169e+01,2.65836696e+01,1.85892703e+03
3.61662402e+01,4.00014641e+01,4.22658505e+01,4.36290663e+01,4.36290663e+01,4.36292589e+01,4.36294515e+01,4.22658505e+01,4.00014641e+01,3.61662402e+01,2.33996229e+03
4.81069930e+01,5.19062009e+01,5.41492089e+01,5.54991352e+01,5.54991352e+01,5.54995204e+01,5.54997130e+01,5.41492089e+01,5.19062009e+01,4.81069930e+01,2.91799041e+03
6.28542985e+01,6.66172977e+01,6.88387346e+01,7.01757568e+01,7.01757568e+01,7.01761420e+01,7.01763346e+01,6.88387346e+01,6.66172977e+01,6.28542985e+01,3.60743705e+03
8.09164253e+01,8.46436011e+01,8.68436595e+01,8.81677776e+01,8.81677776e+01,8.81681628e+01,8.81683554e+01,8.68436595e+01,8.46436011e+01,8.09164253e+01,4.42413385e+03
1.02867318e+02,1.06558478e+02,1.08737351e+02,1.10048372e+02,1.10048372e+02,1.10048757e+02,1.10048950e+02,1.08737351e+02,1.06558478e+02,1.02867318e+02,5.38524138e+03
1.29348718e+02,1.33004054e+02,1.35161548e+02,1.36459666e+02,1.36459666e+02,1.36460051e+02,1.36460243e+02,1.35161548e+02,1.33004054e+02,1.29348718e+02,6.50928766e+03
1.61074973e+02,1.64694486e+02,1.66830602e+02,1.68116008e+02,1.68116008e+02,1.68116393e+02,1.68116586e+02,1.66830602e+02,1.64694486e+02,1.61074973e+02,7.81616818e+03
1.98835356e+02,2.02419623e+02,2.04534360e+02,2.05807439e+02,2.05807439e+02,2.05807439e+02,2.05807439e+02,2.04534360e+02,2.02419623e+02,1.98835356e+02,9.32710733e+03
2.43499064e+02,2.47046737e+02,2.49142214e+02,2.50401812e+02,2.50401812e+02,2.50401812e+02,2.50401812e+02,2.49142214e+02,2.47046737e+02,2.43499064e+02,1.10645814e+04
2.96013107e+02,2.99526113e+02,3.01598478e+02,3.02846520e+02,3.02846520e+02,3.02846520e+02,3.02846520e+02,3.01598478e+02,2.99526113e+02,2.96013107e+02,1.30522802e+04
0.00000000e+00,0.00000000e+00,2.43962209e+00,3.93165032e+00,3.93165032e+00,3.93185444e+00,3.93196795e+00,2.43962209e+00,0.00000000e+00,0.00000000e+00,9.73649899e+00
0.00000000e+00,0.00000000e+00,2.46549923e+00,3.95068888e+00,3.95068888e+00,3.95087040e+00,3.95100653e+00,2.46549923e+00,0.00000000e+00,0.00000000e+00,1.71385822e+01
0.00000000e+00,1.45975279e-01,2.58872427e+00,4.06009620e+00,4.06009620e+00,4.06030041e+00,4.06043654e+00,2.58872427e+00,1.45975279e-01,0.00000000e+00,3.79776367e+01
0.00000000e+00,4.20054235e-01,2.84059708e+00,4.29846894e+00,4.29846894e+00,4.29867314e+00,4.29880928e+00,2.84059708e+00,4.20054235e-01,0.00000000e+00,6.85032326e+01
0.00000000e+00,8.69990147e-01,3.26874229e+00,4.71336365e+00,4.71336365e+00,4.71356785e+00,4.71370399e+00,3.26874229e+00,8.69990147e-01,0.00000000e+00,1.11305047e+02
0.00000000e+00,1.55653357e+00,3.93380812e+00,5.36540588e+00,5.36540588e+00,5.36563277e+00,5.36576891e+00,3.93380812e+00,1.55653357e+00,0.00000000e+00,1.69501484e+02
0.00000000e+00,2.55453165e+00,4.91062356e+00,6.32935654e+00,6.32935654e+00,6.32958343e+00,6.32974226e+00,4.91062356e+00,2.55453165e+00,0.00000000e+00,2.46733705e+02
0.00000000e+00,3.95515865e+00,6.29028574e+00,7.69629009e+00,7.69629009e+00,7.69653967e+00,7.69667580e+00,6.29028574e+00,3.95515865e+00,0.00000000e+00,3.47224172e+02
1.94404696e+00,5.86436408e+00,8.17868517e+00,9.57205163e+00,9.57205163e+00,9.57230121e+00,9.57243734e+00,8.17868517e+00,5.86436408e+00,1.94404696e+00,4.73512259e+02
4.54789132e+00,8.43334875e+00,1.07268185e+01,1.21075470e+01,1.21075470e+01,1.21077966e+01,1.21079554e+01,1.07268185e+01,8.43334875e+00,4.54789132e+00,6.34179022e+02
7.97672860e+00,1.18272900e+01,1.40999538e+01,1.54679991e+01,1.54679991e+01,1.54682713e+01,1.54684529e+01,1.40999538e+01,1.18272900e+01,7.97672860e+00,8.35913237e+02
1.24306412e+01,1.62462613e+01,1.84980737e+01,1.98535038e+01,1.98535038e+01,1.98537761e+01,1.98539576e+01,1.84980737e+01,1.62462613e+01,1.24306412e+01,1.08648369e+03
1.81449843e+01,2.19256404e+01,2.41567375e+01,2.54994843e+01,2.54994843e+01,2.54997112e+01,2.54999381e+01,2.41567375e+01,2.19256404e+01,1.81449843e+01,1.39466428e+03
2.53944333e+01,2.91399665e+01,3.13503483e+01,3.26803892e+01,3.26803892e+01,3.26806161e+01,3.26808430e+01,3.13503483e+01,2.91399665e+01,2.53944333e+01,1.77027718e+03
3.44966597e+01,3.82074783e+01,4.03967592e+01,4.17143211e+01,4.17143211e+01,4.17147749e+01,4.17147749e+01,4.03967592e+01,3.82074783e+01,3.44966597e+01,2.22425404e+03
4.58172091e+01,4.94928595e+01,5.16614933e+01,5.29663492e+01,5.29663492e+01,5.29668029e+01,5.29670298e+01,5.16614933e+01,4.94928595e+01,4.58172091e+01,2.76867232e+03
5.97717478e+01,6.34126837e+01,6.55604434e+01,6.68528202e+01,6.68528202e+01,6.68530471e+01,6.68532740e+01,6.55604434e+01,6.34126837e+01,5.97717478e+01,3.41678932e+03
7.68319842e+01,8.04377518e+01,8.25650912e+01,8.38447621e+01,8.38447621e+01,8.38452159e+01,8.38454428e+01,8.25650912e+01,8.04377518e+01,7.68319842e+01,4.18304898e+03
9.75274842e+01,1.01098537e+02,1.03205003e+02,1.04472195e+02,1.04472195e+02,1.04472648e+02,1.04472875e+02,1.03205003e+02,1.01098537e+02,9.75274842e+01,5.08312954e+03
1.22449982e+02,1.25986321e+02,1.28072139e+02,1.29326852e+02,1.29326852e+02,1.29327306e+02,1.29327532e+02,1.28072139e+02,1.25986321e+02,1.22449982e+02,6.13384371e+03
